License_Number,Business_Name,License_Type,License_Status,Street,City,State,ZIP,Expiration_Date,Home_Delivery,Disciplinary_Action,Notes,Source
AU-R-001081,Higher Love,Marihuana Retailer - License,Active,1400 8th AVE,Menominee,MI,49858,02/01/2027,,Public Documents Available,,adult-use
AU-R-001060,The Highway 61 Dispo,Marihuana Retailer - License,Active,5366 M61 HWY,Standish,MI,48658,08/20/2026,,,,adult-use
AU-R-001065,The House Of Mary Jane LLC,Marihuana Retailer - License,Active,19154 James Couzens FWY,Detroit,MI,48235,09/07/2026,,Public documents available,,adult-use
AU-R-001070,Lume Cannabis Co.,Marihuana Retailer - License,Active,401 W Front ST,Traverse City,MI,49684,11/27/2026,,,,adult-use
AU-R-001066,Ultra Cannabis,Marihuana Retailer - License,Active,18207 W Eight Mile RD,Detroit,MI,48219,08/28/2026,,Public Documents Available,,adult-use
AU-R-001055,Mystic Cannabis of Memphis,Marihuana Retailer - License,Active,35005 Bordman RD,Memphis,MI,48041,08/28/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-001061,Lume Cannabis Co.,Marihuana Retailer - License,Active,9426 E Birch Run RD,Birch Run,MI,48415,11/27/2026,,,,adult-use
AU-R-001064,Lume Cannabis Co.,Marihuana Retailer - License,Active,3518 Grange Hall RD,Holly,MI,48442,11/27/2026,,Public Documents Available,,adult-use
AU-R-001063,Butter,Marihuana Retailer - License,Active,509 State CIR,Ann Arbor,MI,48108,11/22/2026,,,Home Delivery - Approved,adult-use
AU-R-001062,HIGH SOCIETY 2,Marihuana Retailer - License,Active,9242 Tiffany BLVD,Birch Run,MI,48415,08/16/2026,,Public Documents Available,,adult-use
AU-R-001057,Moses Roses,Marihuana Retailer - License,Active,5806 Dixie HWY,Waterford,MI,48329,08/16/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-MB-000123,Superior Flowers,Marihuana Microbusiness - License,Active,605 E Midland ST,Bay City,MI,48706,08/15/2026,,,,adult-use
AU-R-001053,JARS Cannabis,Marihuana Retailer - License,Active,6450 S Cedar ST,Lansing,MI,48911,07/30/2026,,,Home Delivery - Approved,adult-use
AU-R-001059,Planet 59,Marihuana Retailer - License,Active,4641 Highland RD,Waterford,MI,48328,08/08/2026,,,,adult-use
AU-R-001049,Smilez of Three Rivers,Marihuana Retailer - License,Active,1320 Millard RD,Three Rivers,MI,49093,02/09/2027,,,,adult-use
AU-R-001048,Twisted Bee,Marihuana Retailer - License,Active,56271 M-51 S,Dowagiac,MI,49047,08/02/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001046,RIZE,Marihuana Retailer - License,Active,3213 10th ST,Menominee,MI,49858,09/25/2026,,,,adult-use
AU-R-001051,"Quality Roots, Inc.",Marihuana Retailer - License,Active,1700 Tull Court,Waterford,MI,48327,05/11/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001035,Green Hippo Provisioning,Marihuana Retailer - License,Active,83805 M40 HWY,Lawton,MI,49065,07/26/2026,,,,adult-use
AU-R-001043,Quality Roots of Ypsilanti,Marihuana Retailer - License,Active,2 W. Forest AVE,Ypsilanti,MI,48197,07/18/2026,,Public Documents Available,,adult-use
AU-R-001042,Dunegrass Co.,Marihuana Retailer - License,Active,1488 McGregor WAY,Grawn,MI,49637,08/14/2026,,,,adult-use
AU-R-001045,"Firehouse Organics, LLC",Marihuana Retailer - License,Active,202 S Steer ST,Addison,MI,49220,07/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001030,"The Black Market Cannabis Company, LLC",Marihuana Retailer - License,Active,1839 Peck ST Suite B,Muskegon,MI,49441,07/17/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001020,Altered State,Marihuana Retailer - License,Active,724 E Main ST,FENNVILLE,MI,49408,07/13/2026,,,,adult-use
AU-R-001028,UNIQ CANNABIS,Marihuana Retailer - License,Active,14394 Laplaisance RD,Monroe,MI,48161,07/12/2026,,Public Documents Available,,adult-use
AU-R-001038,"The Wellflower Manistee, LLC",Marihuana Retailer - License,Active,50 Arthur ST,Manistee,MI,49660,07/06/2026,,,,adult-use
AU-R-001022,Leaf and Bud #5,Marihuana Retailer - License,Active,20801 Dequindre RD,Hazel Park,MI,48030,07/05/2025,,Public documents available,,adult-use
AU-MB-A-000007,Lifted Craft Cannabis Market,Class A Marihuana Microbusiness - License,Active,303 Carroll ST,Buchanan,MI,49107,07/05/2026,,,,adult-use
AU-R-001019,JARS Cannabis,Marihuana Retailer - License,Active,200 E Main ST,Owosso,MI,48867,03/31/2027,,Public Documents Available,,adult-use
AU-R-001029,Amsterdam Premium Cannabis Company,Marihuana Retailer - License,Active,231 S First ST,Harrison,MI,48625,06/29/2026,,,Home Delivery - Approved,adult-use
AU-R-001024,MEDS CAFE,Marihuana Retailer - License,Active,100 N Main ST,Cheboygan,MI,49721,12/27/2026,,,,adult-use
AU-R-001027,Higher Love,Marihuana Retailer - License,Active,650 Murray RD,Norway,MI,49870,02/01/2027,,,,adult-use
AU-R-001015,Lume Cannabis Co.,Marihuana Retailer - License,Active,1949 W Twelve Mile RD Suite 200,Berkley,MI,48072,11/27/2026,,,Home Delivery - Approved.,adult-use
AU-R-001031,Vibe - Quincy,Marihuana Retailer - License,Active,133 W Chicago ST,Quincy,MI,49082,06/28/2026,,Public Documents Available,,adult-use
AU-R-001016,Exclusive Muskegon,Marihuana Retailer - License,Active,4515 E Apple AVE,Muskegon,MI,49442,06/22/2026,,,Home Delivery - Approved,adult-use
AU-R-001012,Top Cannabis Outlet,Marihuana Retailer - License,Active,108 Lafayette AVE,Bay City,MI,48708,06/22/2026,,Public Documents Available,,adult-use
AU-R-001014,Xhale Cannabis Company LLC,Marihuana Retailer - License,Active,1014 N Johnson ST,Bay City,MI,48708,06/22/2026,,,,adult-use
AU-R-001002,Consume Cannabis Alma,Marihuana Retailer - License,Active,528 W Warwick DR,Alma,MI,48801,12/08/2026,,Public Documents Available,,adult-use
AU-R-001010,Dreams Canna,Marihuana Retailer - License,Active,28930 S Telegraph RD,Southfield,MI,48034,06/14/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-001000,Gatsby Cannabis Co.,Marihuana Retailer - License,Active,15530 11 Mile RD,Battle Creek,MI,49014,06/09/2026,,Public documents available,,adult-use
AU-R-001013,Lume Cannabis Co.,Marihuana Retailer - License,Active,26760 Lahser RD,Southfield,MI,48033,11/27/2026,,,,adult-use
AU-R-001017,Nar Inkster,Marihuana Retailer - License,Active,29899 Michigan AVE,Inkster,MI,48141,06/08/2026,,,,adult-use
AU-R-001008,"Green Acres Collective, LLC",Marihuana Retailer - License,Active,1444 Inkster RD,Inkster,MI,48141,06/07/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000986,The Woods Detroit,Marihuana Retailer - License,Active,12625 Kercheval AVE,Detroit,MI,48215,06/07/2026,,,,adult-use
AU-R-001006,"Nirvana Lowell, LLC",Marihuana Retailer - License,Active,1250 W Main SE ST,Lowell,MI,49331,06/01/2026,,,,adult-use
AU-R-000990,King of Budz Ferndale,Marihuana Retailer - License,Active,1300 E Nine Mile RD,City of Ferndale,MI,48220,05/30/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001001,"Weed Prime, Loud House",Marihuana Retailer - License,Active,1901 S DORT HWY,FLINT,MI,48503,05/30/2026,,,Home Delivery - Approved,adult-use
AU-R-001004,The Flower Bowl II,Marihuana Retailer - License,Active,315 N Inkster RD,Inkster,MI,48141,05/26/2027,,,Home Delivery - Approved,adult-use
AU-R-000984,Nirvana Escanaba,Marihuana Retailer - License,Active,317 N Lincoln RD,Escanaba,MI,49829,05/15/2026,,,,adult-use
AU-R-000993,HERBOLOGY CANNABIS CO. YPSILANTI,Marihuana Retailer - License,Active,915 W Michigan AVE,Ypsilanti,MI,48197,05/12/2026,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000977,SUPERGOOD,Marihuana Retailer - License,Active,4431 W MONROE RD,PENTWATER,MI,49449,05/10/2027,,,,adult-use
AU-R-000973,The Clinic Ypsilanti,Marihuana Retailer - License,Active,705 1/2 W Cross ST,Ypsilanti,MI,48197,05/10/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000950,"Nirvana Kalamazoo, LLC",Marihuana Retailer - License,Active,401 N Sage ST,Kalamazoo,MI,49006,05/10/2026,,,,adult-use
AU-MB-A-000006,The Hive at BDT,Class A Marihuana Microbusiness - License,Active,21630 John R RD,Hazel Park,MI,48030,05/09/2027,,Public Documents Available,,adult-use
AU-R-000974,Altitude Cannabis Bay City,Marihuana Retailer - License,Active,912 N Euclid AVE,Bay City,MI,48706,05/09/2026,,Public Documents Available,,adult-use
AU-R-000988,Potter's Cannabis Boutique Battle Creek,Marihuana Retailer - License,Active,2825 Capital Avenue SW,Battle Creek,MI,49015,05/04/2026,,,,adult-use
AU-R-000989,Jailhouse Cannabis Co,Marihuana Retailer - License,Active,12545 State St,Atlanta,MI,49709,11/23/2026,,,,adult-use
AU-R-000978,"Hydro Budz, LLC",Marihuana Retailer - License,Active,221 Mill ST Suite B,Brooklyn,MI,49230,04/26/2027,,,,adult-use
AU-R-000971,Green Pharm Mancelona,Marihuana Retailer - License,Active,107 E State Street,Mancelona,MI,49659,04/25/2027,,Public Documents Available,,adult-use
AU-R-000975,Supergood,Marihuana Retailer - License,Active,10 E 8 Mile RD,Detroit,MI,48203,04/25/2026,,,,adult-use
AU-R-000987,ZAZA CANNABIS CO.,Marihuana Retailer - License,Active,12934 EVERGREEN RD Unit 100,DETROIT,MI,48223,04/19/2027,,,Home Delivery - Approved,adult-use
AU-R-000970,"Green Trend, Inc.",Marihuana Retailer - License,Active,465 E Michigan Avenue,Saline,MI,48176,04/17/2027,,,,adult-use
AU-R-000941,Flora East Lansing,Marihuana Retailer - License,Active,7733 E Saginaw HWY Suite 1,East Lansing,MI,48823,04/10/2027,,Public Documents Available,,adult-use
AU-R-000965,Gramz Lapeer,Marihuana Retailer - License,Active,10 E Genesee ST,Lapeer,MI,48446,07/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000966,Elevated Exotics,Marihuana Retailer - License,Active,923 Ludington ST,Escanaba,MI,49829,06/16/2026,,Public Documents Available,,adult-use
AU-R-000961,High Society Wellness LLC,Marihuana Retailer - License,Active,415 N State RD Suite A,Davison,MI,48423,04/05/2027,,,,adult-use
AU-R-000963,Olswell-Traverse City,Marihuana Retailer - License,Active,728 E Front ST,Traverse City,MI,49686,07/09/2026,,,,adult-use
AU-R-000945,The Woods Whitehall,Marihuana Retailer - License,Active,1321 E Colby ST,Whitehall,MI,49461,03/29/2026,,,,adult-use
AU-R-000953,Green Pharm TC,Marihuana Retailer - License,Active,719 Parsons Rd,Traverse City,MI,49686,08/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000946,Pure Options - Detroit,Marihuana Retailer - License,Active,2710 Livernois,Detroit,MI,48209,03/24/2027,,,,adult-use
AU-R-000958,House of Dank TC,Marihuana Retailer - License,Active,514 Munson AVE,Traverse City,MI,49686,03/22/2027,,,Home Delivery - Approved,adult-use
AU-R-000934,The Noggin Shop,Marihuana Retailer - License,Active,52324 Duncan AVE,Hubbell,MI,49934,03/16/2027,,,,adult-use
AU-R-000916,JARS Cannabis,Marihuana Retailer - License,Active,2301 N Michigan AVE Suite B,Saginaw,MI,48602,03/20/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000890,JARS Cannabis,Marihuana Retailer - License,Active,11400 E Eight Mile RD Suite A,Detroit,MI,48205,08/07/2026,,,,adult-use
AU-R-000943,Quality Roots Berkley,Marihuana Retailer - License,Active,3916 W 11 Mile RD,Berkley,MI,48072,03/17/2027,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-000936,KING OF BUDZ PROVISIONING,Marihuana Retailer - License,Active,10457 GRATIOT AVE Suite A,DETROIT,MI,48213,03/17/2027,,Public Documents Available,,adult-use
AU-R-000952,Puff TC,Marihuana Retailer - License,Active,1226 S Garfield AVE,Traverse City,MI,49686,03/16/2027,,Public Documents Available,,adult-use
AU-R-000891,JARS Cannabis,Marihuana Retailer - License,Active,7461 W 8 Mile RD,Detroit,MI,48221,03/15/2027,,Public Documents Available,,adult-use
AU-R-000933,"Zella Cannabis, LLC",Marihuana Retailer - License,Active,1105 W Chisholm St,Alpena,MI,49707,03/10/2027,,Public Documents Available,,adult-use
AU-R-000927,"JAR Capital, LLC",Marihuana Retailer - License,Active,14930 Laplaisance RD Unit 121/122,Monroe,MI,48161,03/10/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000938,Rush Cannabis,Marihuana Retailer - License,Active,751 W Michigan AVE,Saline,MI,48176,03/10/2027,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000923,Ascend Cannabis Group,Marihuana Retailer - License,Active,503 Century Ave SW,Grand Rapids,MI,49503,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000924,Green Acres Detroit,Marihuana Retailer - License,Active,15514 W Warren AVE,Detroit,MI,48228,03/07/2027,,,Home Delivery - Approved,adult-use
AU-R-000929,Beach Fire Cannabis Company,Marihuana Retailer - License,Active,6038 W Turtle Creek DR Suite B,Williamsburg,MI,49690,03/03/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000932,"Acme Alternative Health, LLC",Marihuana Retailer - License,Active,2074 M-137,Interlochen,MI,49643,02/19/2027,,,Home Delivery - Approved,adult-use
AU-R-000920,Depot Provisionary Center LLC,Marihuana Retailer - License,Active,107 Covert ST,Leslie,MI,49251,02/22/2027,,Public Documents Available,,adult-use
AU-R-000922,Pure Cannabis Outlet,Marihuana Retailer - License,Active,15311 S Dixie HWY,Monroe,MI,48161,02/10/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000899,PLUSH COMPANIES,Marihuana Retailer - License,Active,1005 S MAPLE ISLAND RD,MUSKEGON,MI,49442,02/06/2027,,,,adult-use
AU-R-000908,Cookies Detroit,Marihuana Retailer - License,Active,6030 E Eight Mile RD,Detroit,MI,48234,06/04/2026,,Public Documents Available,,adult-use
AU-R-000919,West Coast Meds,Marihuana Retailer - License,Active,8620 Lyndon ST,Detroit,MI,48238,01/26/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000893,Green Tree Relief,Marihuana Retailer - License,Active,553 E. Chicago ST,Coldwater,MI,49036,01/09/2027,,,,adult-use
AU-R-000913,Kush Kween,Marihuana Retailer - License,Active,2225 E Genesee AVE,Saginaw,MI,48601,01/23/2027,,Public Documents Available,,adult-use
AU-R-000917,Liberty Cannabis,Marihuana Retailer - License,Active,2540 Rosa Parks BLVD,Detroit,MI,48216,01/20/2027,,,,adult-use
AU-R-000910,Joyology of Lake Orion,Marihuana Retailer - License,Active,4898 Bald Mountain RD,Orion Township,MI,48359,01/19/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-000907,Inhale LLC,Marihuana Retailer - License,Active,15670 E Eight Mile RD,Detroit,MI,48205,01/19/2027,,Public Documents Available,,adult-use
AU-R-000901,LIV Cannabis,Marihuana Retailer - License,Active,12604 E Jefferson AVE,Detroit,MI,48215,01/18/2027,,,Home Delivery - Approved,adult-use
AU-R-000886,Cookies GR,Marihuana Retailer - License,Active,330 Ann NW ST Suite A,Grand Rapids,MI,49504,08/23/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000875,Blooming Buds LLC,Marihuana Retailer - License,Active,116 N 1st ST,Harrisville,MI,48740,01/18/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000883,Highwire Farms,Marihuana Retailer - License,Active,363 N Willowbrook Rd.,Coldwater,MI,49036,04/29/2026,,Public Documents Available,,adult-use
AU-R-000904,Leaf and Bud,Marihuana Retailer - License,Active,14470 Livernois AVE Suite A,Detroit,MI,48238,12/09/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000858,420 Satori LLC,Marihuana Retailer - License,Active,2918 Blue Star HWY,Douglas,MI,49406,01/13/2027,,,Home Delivery - Approved.,adult-use
AU-R-000911,"Plan B Wellness Center, LLC",Marihuana Retailer - License,Active,20101 W 8 Mile RD,Detroit,MI,48219,01/10/2025,,Public Documents Available,,adult-use
AU-R-000912,Green Acres Eight Mile,Marihuana Retailer - License,Active,20041 W Eight Mile RD,Detroit,MI,48219,01/10/2027,,Public Documents Available,,adult-use
AU-R-000876,House of Dank Ypsilanti,Marihuana Retailer - License,Active,80 Ecorse RD,Ypsilanti,MI,48198,07/09/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000902,The Flowerbowl Detroit,Marihuana Retailer - License,Active,19533 West Warren AVE,Detroit,MI,48228,01/06/2027,,,Home Delivery - Approved,adult-use
AU-R-000894,"House of Dank Michigan, LLC",Marihuana Retailer - License,Active,3340 E 8 Mile RD,Detroit,MI,48234,01/05/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000885,"Firelight and Co., LLC",Marihuana Retailer - License,Active,918 CR 480,Marquette,MI,49855,01/04/2027,,Public Documents Available,,adult-use
AU-R-000889,Cloud Cannabis Detroit,Marihuana Retailer - License,Active,16001 Mack AVE,Detroit,MI,48224,01/04/2027,,,,adult-use
AU-R-000896,House of Zen,Marihuana Retailer - License,Active,14501 Mack Avenue,Detroit,MI,48215,01/04/2027,,,,adult-use
AU-R-000897,High Club Cannabis,Marihuana Retailer - License,Active,14325 Wyoming ST,Detroit,MI,48238,01/04/2027,,Public Documents Available,,adult-use
AU-R-000879,Luxury Loud Detroit,Marihuana Retailer - License,Active,2520 22ND ST,Detroit,MI,48216,06/03/2026,,,,adult-use
AU-R-000895,House of Dank 2,Marihuana Retailer - License,Active,3394 S Fort ST,Detroit,MI,48217,01/03/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000887,DACUT,Marihuana Retailer - License,Active,12668 Gratiot AVE,Detroit,MI,48205,01/03/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000852,Hasheesh,Marihuana Retailer - License,Active,548 S State ST,Big Rapids,MI,49307,12/27/2026,,,,adult-use
AU-R-000863,Exclusive Coldwater,Marihuana Retailer - License,Active,599 E Chicago ST,Coldwater,MI,49036,12/27/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000871,M.S.C.3,Marihuana Retailer - License,Active,717 Division ST,Adrian,MI,49221,12/19/2026,,,,adult-use
AU-R-000873,Timber Cannabis Co.,Marihuana Retailer - License,Active,691 S US Highway 131,Three Rivers,MI,49093,09/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000872,Planted Provisioning,Marihuana Retailer - License,Active,3967 N Euclid AVE,Bay City,MI,48706,12/15/2026,,,Home Delivery - Approved,adult-use
AU-R-000862,The Woods West Branch,Marihuana Retailer - License,Active,2432 W M-55,West Branch,MI,48661,12/15/2026,,Public documents available,,adult-use
AU-R-000870,Smilez of Allegan,Marihuana Retailer - License,Active,400 Water ST,Allegan,MI,49010,02/09/2027,,,,adult-use
AU-R-000867,Hikers Cannabis,Marihuana Retailer - License,Active,6295 E 36th ST,White Cloud,MI,49349,12/13/2026,,,Home Delivery - Approved,adult-use
AU-R-000868,PURE OPTIONS - MIDTOWN,Marihuana Retailer - License,Active,500 E Oakland AVE,Lansing,MI,48906,02/26/2027,,,,adult-use
AU-R-000865,LIV Cannabis,Marihuana Retailer - License,Active,3769 28th St SE,Grand Rapids,MI,49512,12/09/2026,,,Home Delivery -  Approved,adult-use
AU-R-000855,The Fire Station Cannabis Co,Marihuana Retailer - License,Active,611 Palms AVE Suite A,Ishpeming,MI,49849,12/17/2026,,,,adult-use
AU-R-000850,Green Pharm,Marihuana Retailer - License,Active,727 Riverside AVE,Iron River,MI,49935,08/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000849,Pleasantrees Cannabis Company,Marihuana Retailer - License,Active,237 N River RD,Mt. Clemens,MI,48043,11/30/2026,,,Home Delivery - Approved,adult-use
AU-R-000822,Skymint - District Park,Marihuana Retailer - License,Active,1050 E Main ST,Morenci,MI,49256,07/21/2026,,Public Documents Available,,adult-use
AU-R-000831,House of Dank Grand Rapids,Marihuana Retailer - License,Active,3510 E Mall SE DR,Grand Rapids,MI,49546,11/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000834,Levels Provisioning of Niles,Marihuana Retailer - License,Active,1221 S 11th ST Suite 100,Niles,MI,49120,11/16/2026,,Public Documents Available,,adult-use
AU-R-000842,Gramz Cannabis,Marihuana Retailer - License,Active,1327 E Frances RD,Mt. Morris,MI,48458,11/16/2026,,Public Documents Available,,adult-use
AU-R-000820,Gage Cannabis Company,Marihuana Retailer - License,Active,118 N Columbus ST,Jackson,MI,49201,09/17/2026,,Public Documents Available,,adult-use
AU-R-000840,"First Class Cannabis Co, A 2 Dispo",Marihuana Retailer - License,Active,2381 E Ellsworth Rd,Ann Arbor,MI,48108,11/10/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000816,Nirvana Center Michigan,Marihuana Retailer - License,Active,4312 I-75 Business Spur HWY,Sault Sainte Marie,MI,49783,06/15/2026,,Public Documents Available,,adult-use
AU-R-000815,Canna Klub,Marihuana Retailer - License,Active,4625 Webb RD,Wolverine,MI,49799,05/13/2027,,,Home Delivery - Approved,adult-use
AU-R-000846,The Grassy Knoll,Marihuana Retailer - License,Active,2125 Lemuel ST,Muskegon,MI,49444,11/07/2026,,Public Documents Available,,adult-use
AU-R-000829,Skymint - District Park,Marihuana Retailer - License,Active,3720 Washtenaw AVE,Ann Arbor,MI,48104,07/21/2026,,,Home Delivery - Approved,adult-use
AU-R-000833,DACUT Flint,Marihuana Retailer - License,Active,2478 S Dort HWY,Flint,MI,48507,11/03/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000813,Noxx,Marihuana Retailer - License,Active,1234 Plainfield Ave NE,Grand Rapids,MI,49505,08/23/2026,,Public Documents Available,,adult-use
AU-R-000817,Top Tree Provisioning,Marihuana Retailer - License,Active,5031 US 23 N,Oscoda,MI,48750,11/22/2026,,,,adult-use
AU-R-000826,King of Budz,Marihuana Retailer - License,Active,14500 Laplaisance RD Unit D10,Monroe,MI,48161,10/14/2026,,Public documents available,,adult-use
AU-R-000811,The Middleville Botanical Co.,Marihuana Retailer - License,Active,640 Arlington CT,Middleville,MI,49333,10/10/2026,,,,adult-use
AU-R-000812,"Lucky Pablo, Inc.",Marihuana Retailer - License,Active,1446 HOLTON RD,Muskegon,MI,49445,10/04/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000819,The Goat Cannabis Company LLC,Marihuana Retailer - License,Active,752 US HWY 131 S Suite 752,Three Rivers,MI,49093,10/04/2026,,Public Documents Available,,adult-use
AU-R-000779,Flint Flower of Life Inc.,Marihuana Retailer - License,Active,1401 E Stewart AVE,Flint,MI,48505,10/03/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000786,North Coast Provisions Sault Ste Marie,Marihuana Retailer - License,Active,2972 W 8th ST,Sault Ste. Marie,MI,49783,09/30/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000787,Arborside A North Coast Joint Venture,Marihuana Retailer - License,Active,1818 Packard ST,Ann Arbor,MI,48104,09/30/2026,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000809,STIIIZY,Marihuana Retailer - License,Active,859 SW Capital AVE,Battle Creek,MI,49015,11/03/2026,,Public Documents Available,,adult-use
AU-R-000808,Bloom City Club,Marihuana Retailer - License,Active,37445 W Red Arrow HWY,Paw Paw,MI,49079,09/23/2026,,,Home Delivery - Approved,adult-use
AU-R-000806,Nirvana Center,Marihuana Retailer - License,Active,2373 US Highway 41 West,Marquette,MI,49855,03/12/2026,,Public documents available,,adult-use
AU-R-000801,Green Labs Provisions,Marihuana Retailer - License,Active,10701 Madison ST,Luna Pier,MI,48157,09/16/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000804,DALY DOPE INC,Marihuana Retailer - License,Active,113 PORTAGE AVENUE,THREE RIVERS,MI,49093,09/15/2026,,Public Documents Available,,adult-use
AU-R-000793,Wacky Jackz Cannabis,Marihuana Retailer - License,Active,12840 U.S. HWY 2,Rapid River,MI,49878,09/14/2026,,Public Documents Available,,adult-use
AU-R-000797,CHO,Marihuana Retailer - License,Active,100 E Main ST Suite C,Stanton,MI,48888,11/08/2026,,,,adult-use
AU-R-000805,H.O.D. Monroe,Marihuana Retailer - License,Active,14750 Laplaisance RD Unit H160,Monroe,MI,48161,09/13/2026,,Public documents available,,adult-use
AU-R-000799,Rize,Marihuana Retailer - License,Active,411 E Cloverland DR,Ironwood,MI,49938,09/25/2026,,,,adult-use
AU-R-000780,31 Cannabis,Marihuana Retailer - License,Active,1125 S Beacon BLVD Unit C,Grand Haven,MI,49417,09/07/2026,,,,adult-use
AU-R-000778,Bloom City Club,Marihuana Retailer - License,Active,121 E Michigan AVE,Ypsilanti,MI,48197,09/07/2026,,,Home Delivery - Approved,adult-use
AU-R-000782,Levels Provisioning of Sturgis,Marihuana Retailer - License,Active,1139 S Centerville RD Suite C,Sturgis,MI,49091,03/22/2027,,,,adult-use
AU-R-000798,The Woods Marcellus,Marihuana Retailer - License,Active,166 S Burney ST,Marcellus,MI,49067,08/26/2026,,,,adult-use
AU-R-000785,Moses Roses LP,Marihuana Retailer - License,Active,1005 John A Papalas DR,Lincoln Park,MI,48146,08/25/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000775,Noxx,Marihuana Retailer - License,Active,2440 28th SE ST,Grand Rapids,MI,49512,08/23/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000794,315 North,Marihuana Retailer - License,Active,26831 Michigan AVE,Inkster,MI,48141,08/23/2026,,,Home Delivery - Approved.,adult-use
AU-R-000789,Pure Options - Mt. Pleasant,Marihuana Retailer - License,Active,2157 S Mission ST Suite D & E,Mount Pleasant,MI,48858,09/08/2026,,,,adult-use
AU-R-000773,High Profile Cannabis Shop,Marihuana Retailer - License,Active,140 S Washington ST,Constantine,MI,49042,02/10/2027,,Public Documents Available,,adult-use
AU-R-000781,The Cake House,Marihuana Retailer - License,Active,1230 E Michigan AVE,Battle Creek,MI,49014,08/10/2026,,Public Documents Available,,adult-use
AU-R-000770,Royal Weed,Marihuana Retailer - License,Active,42800 W Red Arrow HWY,Paw Paw,MI,49079,08/10/2026,,,Home Delivery - Approved,adult-use
AU-R-000768,American Grown,Marihuana Retailer - License,Active,2384 Shenfield RD,Turner,MI,48765,08/08/2026,,,,adult-use
AU-R-000774,Green Pharm Ossineke,Marihuana Retailer - License,Active,11686 US HWY 23 S Suite 200,Ossineke,MI,49766,08/03/2026,,,,adult-use
AU-R-000744,The Dude Abides Provisioning Center,Marihuana Retailer - License,Active,1394 S Centerville RD,Sturgis,MI,49091,02/18/2027,,,,adult-use
AU-R-000769,Lume Cannabis Co.,Marihuana Retailer - License,Active,5324 Meredith ST,Portage,MI,49002,11/27/2026,,Public Documents Available,,adult-use
AU-R-000725,Skymint - District Park,Marihuana Retailer - License,Active,2900 S Division AVE,Grand Rapids,MI,49548,07/21/2026,,,Home Delivery - Approved,adult-use
AU-R-000767,Puff Sturgis,Marihuana Retailer - License,Active,651 Wade ST,Sturgis,MI,49091,07/22/2026,,Public Documents Available,,adult-use
AU-R-000753,Dispo Whitmore Lake,Marihuana Retailer - License,Active,50 E North Territorial RD,Whitmore Lake,MI,48189,02/22/2027,,,,adult-use
AU-R-000776,Skymint,Marihuana Retailer - License,Active,737 W Main ST Suite A,Gaylord,MI,49735,11/27/2023,,,,adult-use
AU-R-000763,"Fire Island, LLC",Marihuana Retailer - License,Active,5957 N State RD,Alma,MI,48801,07/18/2026,,,Home Delivery - Approved,adult-use
