License_Number,Business_Name,License_Type,License_Status,Street,City,State,ZIP,Expiration_Date,Home_Delivery,Disciplinary_Action,Notes,Source
AU-R-001330,Vibe New Buffalo,Marihuana Retailer - License,License Void,19689 W US-12 HWY,New Buffalo,MI,49117,03/20/2026,,,,adult-use
AU-R-001318,King of Budz Roseville,Marihuana Retailer - License,Active,29999 Groesbeck HWY,Roseville,MI,48066,11/13/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001320,"N-East Services, LLC",Marihuana Retailer - License,License Void,1341 Lake Lansing RD,Lansing,MI,48906,03/18/2026,,,,adult-use
AU-R-001323,Mint Cannabis Roseville,Marihuana Retailer - License,Active,28970 Hayes RD,Roseville,MI,48066,11/06/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001306,Trapstars Outlet,Marihuana Retailer - License,Active,13964 Grand AVE,New Buffalo,MI,49117,10/30/2026,,Public Documents Available,,adult-use
AU-R-001316,Greener Days Recreational Retail,Marihuana Retailer - License,Active,204 E Saginaw ST,Breckenridge,MI,48615,08/29/2026,,,,adult-use
AU-R-001310,Lettuce,Marihuana Retailer - License,License Void,2422 Benzie HWY,Benzonia,MI,49616,01/19/2026,,,,adult-use
AU-R-001302,JARS Cannabis,Marihuana Retailer - License,Active,3520 Okemos RD Suite 10,Okemos,MI,48864,10/15/2026,,,Home Delivery-Approved,adult-use
AU-R-001311,"Vibe Ann Arbor, LLC",Marihuana Retailer - License,Active,603 E William ST,Ann Arbor,MI,48104,10/14/2026,,Public documents available,Home Delivery - Approved.,adult-use
AU-R-001312,The Plug - New Buffalo,Marihuana Retailer - License,Active,19015 US-12,New Buffalo,MI,49117,10/09/2026,,Public Documents Available,,adult-use
AU-R-001294,Mango Cannabis,Marihuana Retailer - License,Active,5620 S Cedar ST,Lansing,MI,48911,10/04/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-001294,Mango Cannabis,Marihuana Retailer - License,Active,5620 S Cedar ST,Lansing,MI,48911,10/04/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-001307,JARS Cannabis,Marihuana Retailer - License,Active,11451 O'Brien CT,New Buffalo,MI,49117,10/01/2026,,,Home Delivery - Approved,adult-use
AU-R-001293,King of Budz Inkster,Marihuana Retailer - License,Active,29245 Michigan AVE,Inkster,MI,48141,10/01/2026,,Public Documents Available,,adult-use
AU-R-001305,Lef Cannabis Co,Marihuana Retailer - License,License Void,653 S Lapeer RD,Oxford,MI,48371,09/30/2025,,,,adult-use
AU-R-001285,MICHIGAN'S TOP SHELF,Marihuana Retailer - License,Active,5540 E 8 Mile RD,Detroit,MI,48234,09/30/2026,,,,adult-use
AU-R-001279,Eleven Cannabis Company,Marihuana Retailer - License,Active,3120 ELEVEN MILE ROAD,BERKLEY,MI,48072,09/27/2026,,Public Documents Available,,adult-use
AU-R-001309,Green Medicine Shop,Marihuana Retailer - License,Active,500 N Lafayette ST,Greenville,MI,48838,09/24/2026,,,,adult-use
AU-R-001291,JARS Cannabis,Marihuana Retailer - License,Active,709 E Columbia AVE,Battle Creek,MI,49014,09/23/2026,,,Home Delivery - Approved,adult-use
AU-R-001290,First Class Cannabis Co,Marihuana Retailer - License,Active,241 E Main ST,Benton Harbor,MI,49022,09/23/2026,,,,adult-use
AU-R-001300,URB MOUNT PLEASANT,Marihuana Retailer - License,Active,1322 E Pickard ST,Mount Pleasant,MI,48858,09/20/2026,,,,adult-use
AU-R-001299,Good Vibes Cannabis Co,Marihuana Retailer - License,Active,323 Southfield RD,Ecorse,MI,48229,09/20/2026,,Public Documents Available,,adult-use
AU-R-001298,High Q Cannabis,Marihuana Retailer - License,Active,49755 Leona DR,Chesterfield,MI,48051,09/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001292,Hollywood Jack's,Marihuana Retailer - License,Active,1764 Lansing Road,Charlotte,MI,48813,09/18/2026,,Public Documents Available,,adult-use
AU-R-001301,Pincanna,Marihuana Retailer - License,License Void,2207 S Mission ST,Mt. Pleasant,MI,48858,03/03/2026,,,,adult-use
AU-R-001282,Envy Canna,Marihuana Retailer - License,Active,3737 E Apple AVE,Muskegon,MI,49442,09/10/2026,,,,adult-use
AU-R-001303,Refine New Buffalo Co.,Marihuana Retailer - License,Active,19281 US 12,New Buffalo,MI,49117,09/10/2026,,Public Documents Available,,adult-use
AU-R-001297,Higher Love,Marihuana Retailer - License,Active,751 Greenland RD Unit B,Ontonagon,MI,49953,02/01/2027,,,,adult-use
AU-R-001287,JARS Cannabis,Marihuana Retailer - License,Active,420 W Railroad ST,Caspian,MI,49915,09/06/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001277,Greenways Provisioning Center,Marihuana Retailer - License,Active,403 E M-30 Unit A,Gladwin,MI,48624,03/29/2027,,,,adult-use
AU-MB-A-000019,Green Acres Coffee House,Class A Marihuana Microbusiness - License,License Void,7505 E Reading RD,Pittsford,MI,49271,08/26/2025,,,,adult-use
AU-R-001278,The OUI-D Shop Menominee,Marihuana Retailer - License,Active,3113 10th ST,Menominee,MI,49858,08/26/2026,,,,adult-use
AU-R-001271,Green Acres Michigan Ave,Marihuana Retailer - License,Active,26201 Michigan AVE,Inkster,MI,48141,08/14/2026,,,,adult-use
AU-R-001281,Biogold Dispo powered by Tranquility Fields,Marihuana Retailer - License,Active,1825 E US Highway 2,Norway,MI,49870,08/13/2026,,,,adult-use
AU-MB-000124,"Five Point Farms, LLC",Marihuana Microbusiness - License,Active,744 E South ST,Jackson,MI,49203,08/13/2026,,,,adult-use
AU-R-001264,"Seven Point Dispensing of Michigan, LLC",Marihuana Retailer - License,Active,28557 Woodward AVE,Berkley,MI,48072,08/12/2026,,,,adult-use
AU-R-001269,NOXX,Marihuana Retailer - License,Active,23622 Woodward AVE,Pleasant Ridge,MI,48069,08/12/2026,,,Home Delivery - Approved,adult-use
AU-R-001273,"875 North, LLC",Marihuana Retailer - License,Active,875 North AVE,Battle Creek,MI,49017,08/12/2026,,,,adult-use
AU-R-001265,Skunkz Cannabis,Marihuana Retailer - License,Active,1628 Division AVE S,Grand Rapids,MI,49507,08/12/2026,,Public Documents Available,,adult-use
AU-R-001272,Craft Leaf LLC,Marihuana Retailer - License,Active,211 W GARFIELD AVE,Coldwater,MI,49036,08/25/2026,,,,adult-use
AU-R-001284,"WAYLAND GAS STATION, LLC",Marihuana Retailer - License,Active,1124 W Superior ST,Wayland,MI,49348,08/09/2026,,,,adult-use
AU-R-001289,JARS Cannabis,Marihuana Retailer - License,Active,810 W Argyle ST,Jackson,MI,49202,08/09/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001270,Simply Loud,Marihuana Retailer - License,Active,216 E Milwaukee ST,Detroit,MI,48202,08/09/2026,,,,adult-use
AU-R-001242,Gramz Cannabis Romeo,Marihuana Retailer - License,Active,100 McLean DR,Romeo,MI,48065,08/05/2026,,,Home Delivery - Approved,adult-use
AU-R-001283,High Society 6,Marihuana Retailer - License,Active,515 Lansing ST Unit B,Charlotte,MI,48813,08/02/2026,,,,adult-use
AU-R-001261,The High Club Port Huron,Marihuana Retailer - License,Active,1007 Lapeer AVE,Port Huron,MI,48060,07/30/2026,,Public Documents Available,,adult-use
AU-R-001262,LEVELS OF GRAND HAVEN,Marihuana Retailer - License,Active,1021 Jackson AVE,Grand Haven,MI,49417,07/26/2026,,,,adult-use
AU-R-001274,Levels of Waterford,Marihuana Retailer - License,Active,2060 Dixie HWY Suite 100,Waterford,MI,48328,07/26/2026,,,,adult-use
AU-R-001268,American Grown,Marihuana Retailer - License,Active,1864 US-23,East Tawas,MI,48730,08/08/2026,,,,adult-use
AU-MB-A-000018,Fortuo Lansing,Class A Marihuana Microbusiness - License,Active,4924 S ML King Jr BLVD,Lansing,MI,48910,07/24/2026,,,Home Delivery - Approved,adult-use
AU-R-001244,Banzen,Marihuana Retailer - License,Active,55 S Michigan AVE,Coldwater,MI,49036,07/23/2026,,,,adult-use
AU-R-001275,Meds Cafe,Marihuana Retailer - License,Active,115 S Wisconsin AVE,Gaylord,MI,49735,12/27/2026,,,,adult-use
AU-R-001259,The Exhibit,Marihuana Retailer - License,Active,1033 River ST,Port Huron,MI,48060,07/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001256,PUFF Cannabis Centerline,Marihuana Retailer - License,Active,26530 Liberal ST,Center Line,MI,48015,07/11/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001253,Bloom & Blaze,Marihuana Retailer - License,Active,1724 E Genesee AVE,Saginaw,MI,48601,07/11/2026,,,,adult-use
AU-R-001267,Love Supreme Craft Cannabis,Marihuana Retailer - License,Active,1925 Century Ave SW Unit A,Grand Rapids,MI,49503,07/08/2026,,,,adult-use
AU-R-001245,House of Dank Ann Arbor,Marihuana Retailer - License,Active,2730 Jackson AVE,Ann Arbor,MI,48103,07/08/2026,,,Home Delivery - Approved,adult-use
AU-MB-A-000017,Levels Cannabis of Ironwood,Class A Marihuana Microbusiness - License,Active,255 E Cloverland DR,Ironwood,MI,49938,07/08/2026,,,,adult-use
AU-R-001276,THE BIG TOP CANNABIS COMPANY,Marihuana Retailer - License,Active,11990 Pulaski RD,Hanover,MI,49241,07/08/2026,,Public Documents Available,,adult-use
AU-R-001231,JARS Cannabis,Marihuana Retailer - License,Active,6790 Just Barns DR,Fennville,MI,49408,08/07/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001249,Hazed Cannabis,Marihuana Retailer - License,License Void,1115 Corunna AVE,Owosso,MI,48867,07/03/2025,,,Home Delivery - Approved,adult-use
AU-R-001247,Wacky Jackz Cannabis,Marihuana Retailer - License,Active,7043 HWY 2 & 41 & M-35,Gladstone,MI,49837,09/14/2026,,Public Documents Available,,adult-use
AU-R-001263,FLAVORS DETROIT #1,Marihuana Retailer - License,Active,5730 E 8 Mile RD,Detroit,MI,48234,06/28/2026,,,,adult-use
AU-R-001260,The Fire Station Cannabis Co,Marihuana Retailer - License,Active,3101 10th ST Suite A,Menominee,MI,49858,12/17/2026,,,,adult-use
AU-R-001238,First Class Cannabis Co.,Marihuana Retailer - License,License Void,14921 Laplaisance RD,Monroe,MI,48161,08/10/2025,,,,adult-use
AU-R-001254,Canna Klub,Marihuana Retailer - License,Active,5447 N M-33 Suite B,Rose City,MI,48654,05/13/2027,,,,adult-use
AU-R-001248,Lettuce 01 LLC,Marihuana Retailer - License,Active,2201 E Michigan AVE,Jackson,MI,49202,06/21/2026,,,,adult-use
AU-R-001241,"The Green Door South Haven, Inc.",Marihuana Retailer - License,Active,9287 Blue Star HWY,South Haven,MI,49090,06/18/2026,,,,adult-use
AU-R-001240,BE Provisioning,Marihuana Retailer - License,License Void,1730 US-23,East Tawas,MI,48730,04/16/2025,,,,adult-use
AU-R-001246,The Trap Cannabis Co LLC,Marihuana Retailer - License,Active,1817 Commerce ST,Muskegon,MI,49441,06/17/2026,,,,adult-use
AU-R-001234,"Grand Rapids Cannabis Company, LLC",Marihuana Retailer - License,License Void,2701 Oak Industrial Dr NE,Grand Rapids,MI,49505,06/14/2026,,,,adult-use
AU-R-001239,Grip Cannabis of Oxford,Marihuana Retailer - License,Active,280 N Washington ST,Oxford,MI,48371,06/11/2026,,,,adult-use
AU-R-001232,Meds Cafe,Marihuana Retailer - License,License Void,700 Tappan ST,Ann Arbor,MI,48104,12/27/2024,,,,adult-use
AU-R-001223,Harbor Farmz,Marihuana Retailer - License,Active,122 Lansing ST,Charlotte,MI,48813,06/04/2026,,,,adult-use
AU-R-001227,MOSES ROSES CHESANING,Marihuana Retailer - License,Active,101 N Front ST Suite A,Chesaning,MI,48616,05/31/2026,,Public Documents Available,,adult-use
AU-R-001233,MUHA MEDS YPSILANTI,Marihuana Retailer - License,Active,19 N Hamilton ST,Ypsilanti,MI,48197,05/31/2027,,,Home Delivery - Approved,adult-use
AU-R-001243,Houghton Lake Provisioning Center,Marihuana Retailer - License,Active,2041 W Houghton Lake DR,Prudenville,MI,48651,05/05/2026,,Public Documents Available,,adult-use
AU-R-001237,High Standard Cannabis,Marihuana Retailer - License,Active,25 Ida Red Ave NW Suite 42,Sparta,MI,49345,05/28/2026,,,,adult-use
AU-R-001225,Leaf and Bud - Battle Creek,Marihuana Retailer - License,License Void,897 North AVE,Battle Creek,MI,49017,05/24/2025,,,,adult-use
AU-R-001205,House of Dank Kalamazoo,Marihuana Retailer - License,Active,1986 S Sprinkle RD,Kalamazoo,MI,49048,05/23/2027,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-001224,STASH HOUSE,Marihuana Retailer - License,Active,1525 S Division ST Suite 101 & 102,Traverse City,MI,49684,05/22/2026,,,,adult-use
AU-R-001217,ArCanna,Marihuana Retailer - License,Active,449 Capital Ave NE,Battle Creek,MI,49017,03/15/2027,,,,adult-use
AU-R-001212,Higher Breed,Marihuana Retailer - License,License Void,10010 Blue Star HWY,South Haven,MI,49090,01/13/2025,,,,adult-use
AU-R-001236,Gatsby Cannabis Co Royal Oak,Marihuana Retailer - License,Active,5130 Meijer DR,Royal Oak,MI,48073,05/20/2026,,,Home Delivery - Approved,adult-use
AU-R-001226,Royal Treatment,Marihuana Retailer - License,Active,420 E Harrison AVE,Royal Oak,MI,48067,05/17/2026,,,,adult-use
AU-MB-A-000014,Native Michigan Remedies,Class A Marihuana Microbusiness - License,License Void,2112 INDUSTRIAL DR,NILES,MI,49120,05/17/2026,,,,adult-use
AU-R-001218,Pharmhouse Wellness - NBT,Marihuana Retailer - License,License Void,19267 US-12,New Buffalo,MI,49117,05/16/2026,,,,adult-use
AU-MB-A-000015,Fortuo Lansing,Class A Marihuana Microbusiness - License,License Void,4924 S ML King Jr BLVD,Lansing,MI,48910,05/16/2025,,,,adult-use
AU-R-001203,Stateline,Marihuana Retailer - License,License Void,989 E Main ST,Morenci,MI,49256,12/22/2025,,,,adult-use
AU-R-001209,THE HEMPIRE COLLECTIVE,Marihuana Retailer - License,Active,130 S Main ST,Scottville,MI,49454,08/18/2026,,,,adult-use
AU-R-001229,The Fire Station Cannabis Co.,Marihuana Retailer - License,Active,507 N Lake St,Ironwood,MI,49938,12/17/2026,,,,adult-use
AU-R-001221,Leaf and Bud - 420,Marihuana Retailer - License,License Void,11999 Gratiot AVE,Detroit,MI,48213,04/04/2025,,,,adult-use
AU-R-001228,Cloud Cannabis Company,Marihuana Retailer - License,Active,521 E Mosel Ave Suite A,Kalamazoo,MI,49004,09/17/2026,,Public Documents Available,,adult-use
AU-R-001208,Apothecare Houghton,Marihuana Retailer - License,Active,9166 W Lake City RD,Houghton Lake,MI,48629,02/09/2027,,,,adult-use
AU-R-001206,Spaced Cannabis,Marihuana Retailer - License,Active,9030 N SAGINAW RD Suite 4,MOUNT MORRIS,MI,48458,05/03/2026,,,,adult-use
AU-R-001195,NOBO,Marihuana Retailer - License,Active,11637 M-140 Hwy,South Haven,MI,49090,02/11/2027,,,,adult-use
AU-R-001200,Exotic Cannabis - Adrian,Marihuana Retailer - License,Active,1579 W Maumee ST,Adrian,MI,49221,05/01/2026,,,Home Delivery - Approved,adult-use
AU-R-001190,Stoney Leaf,Marihuana Retailer - License,Active,17498 Mount Elliott ST,Detroit,MI,48212,02/21/2027,,,,adult-use
AU-R-001196,Misty Mountain Cannabis,Marihuana Retailer - License,License Void,111 S Main ST,Ann Arbor,MI,48104,05/01/2025,,,,adult-use
AU-R-001201,Zaza 8 Mile,Marihuana Retailer - License,Active,14239 W 8 Mile RD,Detroit,MI,48235,04/23/2026,,,,adult-use
AU-R-001177,Puff,Marihuana Retailer - License,Active,11941 Joseph Campau AVE,Hamtramck,MI,48212,04/23/2027,,,,adult-use
AU-R-001216,Xhale of Mt Clemens,Marihuana Retailer - License,Active,85 Mary ST,Mount Clemens,MI,48043,04/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001220,31 Cannabis Park Street,Marihuana Retailer - License,Active,1922 Park ST Suite A,Muskegon,MI,49441,09/07/2026,,,,adult-use
AU-R-001214,The Releaf Center of Dowagiac LLC,Marihuana Retailer - License,Active,29402 Amerihost DR,Dowagiac,MI,49047,04/16/2027,,,Home Delivery - Approved,adult-use
AU-R-001199,20past4 Big Rapids,Marihuana Retailer - License,License Void,701 Maple ST,Big Rapids,MI,49307,04/15/2026,,,,adult-use
AU-R-001194,Herbology Cannabis Co Pittsford,Marihuana Retailer - License,License Void,8991 Hudson RD,Pittsford,MI,49271,04/15/2025,,,Home Delivery - Approved,adult-use
AU-R-001207,Strange Rootz Cannabis,Marihuana Retailer - License,Active,6069 Holton RD,Twin Lake,MI,49457,10/05/2026,,Public Documents Available,,adult-use
AU-R-001204,420 Dank Detroit,Marihuana Retailer - License,Active,13510 E Eight Mile RD,Detroit,MI,48205,04/08/2027,,Public Documents Available,,adult-use
AU-R-001213,Light'N Up Cannabis Co,Marihuana Retailer - License,Active,6403 W Pierson RD,Flushing,MI,48433,04/05/2027,,,,adult-use
AU-R-001192,Medicine Hat Inc,Marihuana Retailer - License,Active,9238 W Lake City RD,Houghton Lake,MI,48629,04/04/2027,,,,adult-use
AU-R-001178,Leaf and Bud - Ann Arbor,Marihuana Retailer - License,License Void,617 Packard ST,Ann Arbor,MI,48104,04/04/2025,,,,adult-use
AU-R-001210,JARS Cannabis,Marihuana Retailer - License,Active,19799 US 12,New Buffalo,MI,49117,04/04/2027,,Public documents available,Home Delivery - Approved,adult-use
AU-R-001184,Rush Canna,Marihuana Retailer - License,Active,20 Church ST,Oxford,MI,48371,03/28/2027,,,Home Delivery - Approved,adult-use
AU-R-001202,King of Budz New Buffalo,Marihuana Retailer - License,Active,19253 M-239,New Buffalo,MI,49117,03/27/2027,,,,adult-use
AU-R-001172,Octane Detroit,Marihuana Retailer - License,Active,10101 Fenkell ST,Detroit,MI,48238,03/25/2027,,,,adult-use
AU-R-001182,Da Plugg Cannabis Company,Marihuana Retailer - License,Active,665 Capital Ave SW,Battle Creek,MI,49015,03/22/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001189,Green Bean,Marihuana Retailer - License,Active,1625 W Atherton RD,Flint,MI,48507,03/22/2027,,,Home Delivery - Approved,adult-use
AU-R-001180,Misty Mountain Cannabis,Marihuana Retailer - License,License Void,3772 Wilder RD,Bay City,MI,48706,01/31/2025,,,,adult-use
AU-R-001167,Moses Roses Port Huron,Marihuana Retailer - License,Active,1600 Pine Grove AVE,Port Huron,MI,48060,03/21/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001198,Quality Roots Madison Heights,Marihuana Retailer - License,Active,350 E 14 Mile RD,Madison Heights,MI,48071,03/20/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001173,Mystic Burr Oak,Marihuana Retailer - License,License Void,253 S 3rd ST,BURR OAK,MI,49030,03/19/2026,,,,adult-use
AU-R-001183,Cloud Cannabis Company,Marihuana Retailer - License,Active,206 N Main Street NE,Cedar Springs,MI,49319,09/17/2026,,,,adult-use
AU-R-001168,South Flint Plaza Dispo,Marihuana Retailer - License,Active,4811 Fenton RD Suite 4841,Flint,MI,48507,03/18/2027,,Public Documents Available,,adult-use
AU-R-001174,Phix,Marihuana Retailer - License,Active,413 W Delaware ST,Decatur,MI,49045,03/18/2027,,,,adult-use
AU-R-001169,House of Dank Lansing,Marihuana Retailer - License,Active,2901 N East ST,Lansing,MI,48906,03/15/2027,,,Home Delivery - Approved,adult-use
AU-R-001193,Bloomery Cannabis New Buffalo,Marihuana Retailer - License,Active,11429 O'Brien CT,New Buffalo,MI,49117,03/15/2027,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-001165,Reefer Cannabis Company,Marihuana Retailer - License,License Void,9066 N Saginaw RD,Mt. Morris,MI,48458,03/13/2026,,,,adult-use
AU-R-001163,"Five Buds Cannabis Company, LLC",Marihuana Retailer - License,Active,420 N 4th ST,Roscommon,MI,48653,03/12/2027,,,,adult-use
AU-R-001191,Green Acres Riverview,Marihuana Retailer - License,Active,20990 Fort ST,Riverview,MI,48193,03/11/2027,,,Home Delivery - Approved,adult-use
AU-R-001170,Vive Cannabis Co,Marihuana Retailer - License,Active,1601 E Grand BLVD Bldg B,Detroit,MI,48211,03/08/2027,,Public Documents Available,,adult-use
AU-R-001176,Green Pharm Menominee,Marihuana Retailer - License,Active,2121 10TH ST,MENOMINEE,MI,49858,08/27/2026,,,,adult-use
AU-R-001181,Burton Cannabis Company,Marihuana Retailer - License,Active,3368 Associates DR,Burton,MI,48529,11/19/2026,,,Home Delivery - Approved,adult-use
AU-R-001186,JARS Cannabis,Marihuana Retailer - License,Active,1225 S Lapeer RD,Oxford,MI,48371,03/05/2027,,,Home Delivery - Approved.,adult-use
AU-R-001188,"Oasis Wellness Center of Lansing 2, LLC",Marihuana Retailer - License,License Void,1901 S Mission ST,Mount Pleasant,MI,48858,03/04/2026,,,,adult-use
AU-R-001171,Jazz Cannabis Club,Marihuana Retailer - License,Active,16890 Telegraph RD,Detroit,MI,48219,03/01/2027,,,,adult-use
AU-R-001140,SMOK Cannabis,Marihuana Retailer - License,Active,2101 S Dort HWY,Flint,MI,48507,03/01/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-001158,The OUI-D Shop Menominee,Marihuana Retailer - License,License Void,3113 10th ST,Menominee,MI,49858,01/08/2025,,,,adult-use
