Source_State,License_Number,Business_Name,Legal_Name,License_Type,License_Status,Street,City,State_Code,ZIP,County,Phone,Email,Website,Latitude,Longitude,Expiration_Date,Home_Delivery,Source_File,Data_Collected
CO,403R-01525,HAYLOW FARMS LLC,HAYLOW FARMS LLC,Retail Marijuana Cultivation Facility,,322 Juanita Street,Colorado Springs,CO,80909,,,,,38.836104004183,-104.774628316669,4/24/2027,,CO-facilities.csv,04/18/2026
CO,403R-01458,ERVA,HEADYCHOICE LLC,Retail Marijuana Cultivation Facility,,6859 North Foothills Highway Suite D-200 & D-300,Boulder,CO,80302,,,,,40.098382887021,-105.282160765699,8/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-00357,ASCEND CANNABIS CO.,HEALING HOUSE LAKEWOOD LLC,Retail Marijuana Cultivation Facility,,7420 Rex Road,Pueblo,CO,81005,,,,,38.26273,-104.868516,10/1/2026,,CO-facilities.csv,04/18/2026
CO,403R-00355,HEARTLAND INDUSTRIES LLC,HEARTLAND INDUSTRIES LLC,Retail Marijuana Cultivation Facility,,9000 South Interstate 25,Colorado City,CO,81019,,,,,37.956423,-104.78514,10/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-01124,HERBAL GARDEN SOUTH LLC,HERBAL GARDEN SOUTH LLC,Retail Marijuana Cultivation Facility,,3620 Freedom Road,Trinidad,CO,81082,,,,,37.211108144533,-104.492647170958,1/28/2027,,CO-facilities.csv,04/18/2026
CO,403R-00130,HIGHER GRADE,HG LTD,Retail Marijuana Cultivation Facility,,5010 North Paris Street,Denver,CO,80239,,,,,39.788540231246,-104.848822645129,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00328,HIGH GRADE SPECIALISTS,HGS LLC,Retail Marijuana Cultivation Facility,,"600 Cloman Boulevard Units 5, 6, 7, & 8",Pagosa Springs,CO,81147,,,,,37.2855333,-107.067093,8/21/2027,,CO-facilities.csv,04/18/2026
CO,403R-00700,HIGH CANYON LLC,HIGH CANYON LLC,Retail Marijuana Cultivation Facility,,4780 Farasita Boulevard,Pueblo,CO,81005,,,,,38.12127606724,-104.81247926967,4/19/2027,,CO-facilities.csv,04/18/2026
CO,403R-01444,WOLFPAC GARDENS,HIGH COLLECTIVE LLC,Retail Marijuana Cultivation Facility,,4900 Colorado Boulevard,Denver,CO,80216,,,,,39.787088191254,-104.940301995382,12/27/2026,,CO-facilities.csv,04/18/2026
CO,403R-00521,HIGH COUNTRY CONES,HIGH COUNTRY MANAGEMENT GROUP LLC,Retail Marijuana Cultivation Facility,,136 Kokanee Road,Fairplay,CO,80440,,,,,39.131991632402,-105.985300809294,4/16/2027,,CO-facilities.csv,04/18/2026
CO,403R-00096,COLORADO HARVEST COMPANY,HIGH COUNTRY SUPPLY LLC,Retail Marijuana Cultivation Facility,,1178 South Kalamath Street,Denver,CO,80223,,,,,39.695299470894,-105.000251087862,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00097,COLORADO HARVEST COMPANY,HIGH COUNTRY SUPPLY LLC,Retail Marijuana Cultivation Facility,,2335 South Platte River Drive,Denver,CO,80223,,,,,39.674193343247,-104.998277719954,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00265,HIGH DEMAND,HIGH DEMAND LLC,Retail Marijuana Cultivation Facility,,31 North Silicon Drive,Pueblo West,CO,81007,,,,,38.330166092782,-104.7162949589,10/26/2026,,CO-facilities.csv,04/18/2026
CO,403R-01117,TERPS,HIGH DEMAND LLC,Retail Marijuana Cultivation Facility,,38 North Silicon Drive,Pueblo West,CO,81007,,,,,38.330468686873,-104.716006882887,12/10/2026,,CO-facilities.csv,04/18/2026
CO,403R-00843,SNAXLAND,HIGH HORSE LLC,Retail Marijuana Cultivation Facility,,76 North Mission Drive,Pueblo West,CO,81007,,,,,38.330551626966,-104.708183362976,10/28/2026,,CO-facilities.csv,04/18/2026
CO,403R-00160,HIGH PLAINZ STRAINS II LLC,HIGH PLAINZ STRAINS II LLC,Retail Marijuana Cultivation Facility,,2506 6th Avenue,Garden City,CO,80631,,,,,40.396821353149,-104.687450402395,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-01349,HIGH PLAINZ STRAINS III LLC,HIGH PLAINZ STRAINS III LLC,Retail Marijuana Cultivation Facility,,114 First Street Unit A,Sedgwick,CO,80749,,,,,40.934489537925,-102.52435321996,10/5/2027,,CO-facilities.csv,04/18/2026
CO,403R-01361,HIGH RYSE,HIGH RYSE LLC,Retail Marijuana Cultivation Facility,,1001 North Tejon Street,Denver,CO,80204,,,,,39.732494768368,-105.011375890484,12/27/2026,,CO-facilities.csv,04/18/2026
CO,403R-00916,HAPPY PLANT FARMS,HIGHJINX LLC,Retail Marijuana Cultivation Facility,,3610 County Road 58,Center,CO,81125,,,,,37.801423,-105.944626,3/21/2027,,CO-facilities.csv,04/18/2026
CO,403R-01495,HKR FARMS COLORADO LLC,HKR FARMS COLORADO LLC,Retail Marijuana Cultivation Facility,,919 Silver Lane,Moffat,CO,81143,,,,,38.010516,-105.918538,11/15/2026,,CO-facilities.csv,04/18/2026
CO,403R-01532,A CUT ABOVE,HOBBY FARMS LLC,Retail Marijuana Cultivation Facility,,817 Wooten Road,Colorado Springs,CO,80915,,,,,38.845052571022,-104.73864930475,5/28/2027,,CO-facilities.csv,04/18/2026
CO,403R-01487,HOG LEG FARM LLC,HOG LEG FARM LLC,Retail Marijuana Cultivation Facility,,803 South Jason Street,Denver,CO,80223,,,,,39.702214356446,-104.999249326624,9/23/2027,,CO-facilities.csv,04/18/2026
CO,403R-00250,IN HOUSE LLC,IN HOUSE LLC,Retail Marijuana Cultivation Facility,,735 West Bayaud Avenue,Denver,CO,80223,,,,,39.714854880595,-104.997236035222,8/22/2026,,CO-facilities.csv,04/18/2026
CO,403R-00673,IN THE FLOW,IN THE FLOW LLC,Retail Marijuana Cultivation Facility,,5690 Valmont Road,Boulder,CO,80301,,,,,40.028984803915,-105.222408263521,2/8/2027,,CO-facilities.csv,04/18/2026
CO,403R-01100,INDICO COLORADO INC,INDICO COLORADO INC,Retail Marijuana Cultivation Facility,,20637 Highway 96,Sugar City,CO,81076,,,,,38.227241044804,-103.699078942683,7/2/2027,,CO-facilities.csv,04/18/2026
CO,403R-01536,INF COMP LLC,INF COMP LLC,Retail Marijuana Cultivation Facility,,7902 Lane 20,Ordway,CO,81063,,,,,38.227503175961,-103.710772589089,6/24/2027,,CO-facilities.csv,04/18/2026
CO,403R-01463,BLAZING RIDGE FARMS,IO ENTERPRISES LLC,Retail Marijuana Cultivation Facility,,720 North Reigel Court,Moffat,CO,81143,,,,,38.008362,-105.917281,11/3/2026,,CO-facilities.csv,04/18/2026
CO,403R-00686,GREEN DOT LABS,ISM2 INC,Retail Marijuana Cultivation Facility,,"7077 Winchester Circle, Unit B",Boulder,CO,80301,,,,,40.079088192648,-105.188729526945,3/15/2027,,CO-facilities.csv,04/18/2026
CO,403R-01178,GREEN DOT LABS,ISM2 INC,Retail Marijuana Cultivation Facility,,12555 East 37th Avenue,Denver,CO,80239,,,,,39.767658324251,-104.842053441436,12/2/2026,,CO-facilities.csv,04/18/2026
CO,403R-00955,RANDOM PRECISION,J AND J ENTERPRISES INC,Retail Marijuana Cultivation Facility,,235 Bastille Drive,Pagosa Springs,CO,81147,,,,,37.2542945456,-107.082935424449,5/16/2027,,CO-facilities.csv,04/18/2026
CO,403R-00346,PAGOSA THERAPEUTICS,J AND J ENTERPRISES INC,Retail Marijuana Cultivation Facility,,354 Bastille Drive,Pagosa Springs,CO,81147,,,,,37.25219490000001,-107.0840545,9/2/2026,,CO-facilities.csv,04/18/2026
CO,403R-01307,JUICY CONCENTRATES,J&C CORP,Retail Marijuana Cultivation Facility,,59 North Fabrication Drive,Pueblo West,CO,81007,,,,,38.335626535715,-104.731676642439,7/6/2027,,CO-facilities.csv,04/18/2026
CO,403R-00905,NEWT BROTHERS ARTISANAL,J&P INVESTMENTS LLC,Retail Marijuana Cultivation Facility,,3850 East 48th Avenue,Denver,CO,80216,,,,,39.783716275909,-104.942375806025,3/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01380,JACKSONS FARMS LLC,JACKSONS FARMS LLC,Retail Marijuana Cultivation Facility,,8295 Maverick Lane,Ordway,CO,81063,,,,,38.2180608,-103.7560606,2/17/2027,,CO-facilities.csv,04/18/2026
CO,403R-00142,EARL'S,JEM DUTCH ACRES LLC,Retail Marijuana Cultivation Facility,,1900 County Road 8,Leadville,CO,80461,,,,,39.261662,-106.285203,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00062,LEIFFA,JET BLACK ENTERPRISES LLC,Retail Marijuana Cultivation Facility,,5775 East 39th Avenue,Denver,CO,80207,,,,,39.771116174621,-104.920650287807,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00251,LEIFFA,JET BLACK ENTERPRISES LLC,Retail Marijuana Cultivation Facility,,"4600 North Ironton Street, Unit 103",Denver,CO,80239,,,,,39.780577358251,-104.863201468053,9/18/2026,,CO-facilities.csv,04/18/2026
CO,403R-00004,DANK,JGB VENTURES LLC,Retail Marijuana Cultivation Facility,,"3835 North Elm Street, Unit C",Denver,CO,80207,,,,,39.769856463409,-104.929405178415,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00465,STRATOS,JKC MANUFACTURING LLC,Retail Marijuana Cultivation Facility,,73 North Research Drive,Pueblo West,CO,81007,,,,,38.336578787075,-104.734160272141,2/10/2027,,CO-facilities.csv,04/18/2026
CO,403R-00942,PAGOSA CRAFT,JOE CAL ENTERPRISES INC,Retail Marijuana Cultivation Facility,,127 Goldmine Drive,Pagosa Springs,CO,81147,,,,,37.269887,-107.0309679,5/4/2027,,CO-facilities.csv,04/18/2026
CO,403R-00132,710 LABS,JOLET VENTURES LLC,Retail Marijuana Cultivation Facility,,10975 East 47th Avenue,Denver,CO,80239,,,,,39.782498861779,-104.86031348645,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00067,JT WORLDWIDE LLC,JT WORLDWIDE LLC,Retail Marijuana Cultivation Facility,,5020 East 41st Avenue,Denver,CO,80216,,,,,39.773583359391,-104.929350787414,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00792,COLORADO CANNABIS CONNECTION,JVT ENTERPRISES INC,Retail Marijuana Cultivation Facility,,1075 South Jason Street,Denver,CO,80223,,,,,39.697173422143,-104.9992372578,8/19/2026,,CO-facilities.csv,04/18/2026
CO,403R-01459,ATOMIC CONCENTRATES,K&P ENTERPRISE LLC,Retail Marijuana Cultivation Facility,,3601 Freedom Road,Trinidad,CO,81082,,,,,37.212168219776,-104.492619861411,8/28/2026,,CO-facilities.csv,04/18/2026
CO,403R-01488,KARMACEUTICALS LLC,KARMACEUTICALS LLC,Retail Marijuana Cultivation Facility,,4 South Santa Fe Drive,Denver,CO,80223,,,,,39.716505175916,-104.998500906161,9/27/2026,,CO-facilities.csv,04/18/2026
CO,403R-01259,KBA HOLDINGS LLC,KBA HOLDINGS LLC,Retail Marijuana Cultivation Facility,,6105 Washington Street,Denver,CO,80216,,,,,39.807421335894,-104.978140002701,2/22/2027,,CO-facilities.csv,04/18/2026
CO,403R-01469,PEAKS CANNABIS,KGA HOLDINGS LLC,Retail Marijuana Cultivation Facility,,500 Parsons Road,Walsenburg,CO,81089,,,,,37.6227357,-104.780403,5/14/2027,,CO-facilities.csv,04/18/2026
CO,403R-01346,KIND CARE OF COLORADO,KIND CARE OF COLORADO LLC,Retail Marijuana Cultivation Facility,,5724 Bueno Drive Units B and C,Fort Collins,CO,80525,,,,,40.508735778095,-105.076011211142,9/24/2026,,CO-facilities.csv,04/18/2026
CO,403R-00624,KIND CARE OF COLORADO,KIND CARE OF COLORADO LLC,Retail Marijuana Cultivation Facility,,6629 South College Avenue,Fort Collins,CO,80525,,,,,40.494297811118,-105.077465002241,11/9/2026,,CO-facilities.csv,04/18/2026
CO,403R-01478,KIND COLLECTIVE LLC,KIND COLLECTIVE LLC,Retail Marijuana Cultivation Facility,,400 South Lipan Street Unit 20,Denver,CO,80223,,,,,39.710186515453,-105.001439121327,6/10/2027,,CO-facilities.csv,04/18/2026
CO,403R-00414,KIND LOVE,KIND LOVE LLC,Retail Marijuana Cultivation Facility,,4890 North Joliet Street,Denver,CO,80239,,,,,39.786348393684,-104.861268167062,12/8/2026,,CO-facilities.csv,04/18/2026
CO,403R-01122,KIND LOVE EXPRESS,KIND LOVE MJH LLC,Retail Marijuana Cultivation Facility,,3899 North Quentin Street,Denver,CO,80239,,,,,39.771008270894,-104.844826466262,1/28/2027,,CO-facilities.csv,04/18/2026
CO,403R-00539,COLORADO ROCKY MOUNTAIN FARMS,KINGPIN FARMS LLC,Retail Marijuana Cultivation Facility,,6470 Galbreth Road,Pueblo,CO,81005,,,,,38.170709492489,-104.777932524532,5/16/2027,,CO-facilities.csv,04/18/2026
CO,403R-00544,BINSKE,KP LLC,Retail Marijuana Cultivation Facility,,228 Arthur Avenue,Oak Creek,CO,80467,,,,,40.27450975359,-106.961932339153,5/30/2027,,CO-facilities.csv,04/18/2026
CO,403R-01007,BE ONE KIND,KTA LLC,Retail Marijuana Cultivation Facility,,12585 East 39th Avenue,Denver,CO,80239,,,,,39.771096785077,-104.841538270886,10/27/2026,,CO-facilities.csv,04/18/2026
CO,403R-01483,VALLEY NATS,KUSH VALLEY NATURAL LLC,Retail Marijuana Cultivation Facility,,319 Mary Jane Lane,Moffat,CO,81143,,,,,38.015092,-105.918786,8/12/2027,,CO-facilities.csv,04/18/2026
CO,403R-00267,L'EAGLE,L'EAGLE SERVICES LLC,Retail Marijuana Cultivation Facility,,380 North Quivas Street,Denver,CO,80223,,,,,39.722443285553,-105.007399639339,9/7/2026,,CO-facilities.csv,04/18/2026
CO,403R-00973,LASTRIP LLC,LASTRIP LLC,Retail Marijuana Cultivation Facility,,60810 County Road AA,Moffat,CO,81143,,,,,38.100146667458,-105.888107865607,6/22/2027,,CO-facilities.csv,04/18/2026
CO,403R-01026,SEED & SMITH,LBW CONSULTING GROUP LLC,Retail Marijuana Cultivation Facility,,10665 East 51st Avenue,Denver,CO,80239,,,,,39.790373860934,-104.863789417485,12/7/2026,,CO-facilities.csv,04/18/2026
CO,403R-00887,SEED & SMITH,LBW CONSULTING GROUP LLC,Retail Marijuana Cultivation Facility,,5070 North Oakland Street,Denver,CO,80239,,,,,39.78972956303,-104.850594852939,2/15/2027,,CO-facilities.csv,04/18/2026
CO,403R-00014,LIFE CANNABIS,LIFE CANNABIS LLC,Retail Marijuana Cultivation Facility,,231 North Wyandot Street,Denver,CO,80223,,,,,39.720574609564,-105.014278377984,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00213,LIGHTSHADE,LIGHTSHADE LABS LLC,Retail Marijuana Cultivation Facility,,3950 North Holly Street,Denver,CO,80207,,,,,39.771714740244,-104.922239358477,1/27/2027,,CO-facilities.csv,04/18/2026
CO,403R-00043,LIGHTSHADE,LIGHTSHADE LABS LLC,Retail Marijuana Cultivation Facility,,5885 East Evans Avenue,Denver,CO,80222,,,,,39.678512880198,-104.919009286762,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00252,LIVWELL,LIVWELL I LLC,Retail Marijuana Cultivation Facility,,5141 North National Western Drive,Denver,CO,80216,,,,,39.788076201105,-104.968754321336,3/11/2027,,CO-facilities.csv,04/18/2026
CO,403R-01085,WESTERN SKIES,LOGC LLC,Retail Marijuana Cultivation Facility,,800 West Rio Grande Avenue,Gunnison,CO,81230,,,,,38.5381286,-106.9363683,5/17/2027,,CO-facilities.csv,04/18/2026
CO,403R-01133,LONG GONE FARMS LLC,LONG GONE FARMS LLC,Retail Marijuana Cultivation Facility,,152 East Industrial Boulevard,Pueblo West,CO,81007,,,,,38.338241062215,-104.736036590398,3/11/2027,,CO-facilities.csv,04/18/2026
CO,403R-01398,LOS SANTOS FARMS LLC,LOS SANTOS FARMS LLC,Retail Marijuana Cultivation Facility,,708 Mayor Patricia Reigel Boulevard,Moffat,CO,81143,,,,,38.006693,-105.918313,4/18/2027,,CO-facilities.csv,04/18/2026
CO,403R-01225,LUCKY777 LLC,LUCKY777 LLC,Retail Marijuana Cultivation Facility,,927 Silver Lane,Moffat,CO,81143,,,,,38.010531,-105.916592,7/17/2027,,CO-facilities.csv,04/18/2026
CO,403R-01524,FIREHOUSE,M & S HOLDINGS LLC,Retail Marijuana Cultivation Facility,,19977 Tamarack Circle,Ordway,CO,81063,,,,,38.2180608,-103.7560606,4/11/2027,,CO-facilities.csv,04/18/2026
CO,403R-01329,M&J LLC,M&J LLC,Retail Marijuana Cultivation Facility,,19760 Tamarack Lane,Ordway,CO,81063,,,,,38.2180608,-103.7560606,7/26/2025,,CO-facilities.csv,04/18/2026
CO,403R-01312,MA-KALU LLC,MA-KALU LLC,Retail Marijuana Cultivation Facility,,20103 Sherman Lane,Ordway,CO,81063,,,,,38.2203155,-103.7553058,8/9/2026,,CO-facilities.csv,04/18/2026
CO,403R-00319,MAGIC CITY FARMS 1 LLC,MAGIC CITY FARMS 1 LLC,Retail Marijuana Cultivation Facility,,50 North Lipan Street,Denver,CO,80223,,,,,39.717524576709,-105.001533904953,7/29/2027,,CO-facilities.csv,04/18/2026
CO,403R-00243,MAGIC CITY FARMS,MAGIC CITY FARMS 2 LLC,Retail Marijuana Cultivation Facility,,3819 North Quentin Street,Denver,CO,80239,,,,,39.769996514378,-104.844828029001,3/4/2027,,CO-facilities.csv,04/18/2026
CO,403R-00580,MAGNOLIA ROAD CANNABIS COMPANY,MAGNOLIA ROAD INC,Retail Marijuana Cultivation Facility,,206 Elm Drive,Log Lane Village,CO,80705,,,,,40.270191222943,-103.829588927858,8/4/2027,,CO-facilities.csv,04/18/2026
CO,403R-01190,MAGNOLIA ROAD CANNABIS COMPANY,MAGNOLIA ROAD INC,Retail Marijuana Cultivation Facility,,8950 County Lane 20,Ordway,CO,81063,,,,,38.2437021,-103.7108687,2/13/2027,,CO-facilities.csv,04/18/2026
CO,403R-01216,MAGNOLIA ROAD CANNABIS CO.,MAGNOLIA ROAD LOG LANE LLC,Retail Marijuana Cultivation Facility,,9050 B County Lane 20,Ordway,CO,81063,,,,,38.2442914,-103.7110464,6/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00773,PURGRO,MALIBU RDL LLC,Retail Marijuana Cultivation Facility,,6431 Galbreth Road,Pueblo,CO,81005,,,,,38.170829685013,-104.778685051813,7/11/2027,,CO-facilities.csv,04/18/2026
CO,403R-01030,MAMMOTH FARMS,MAMMOTH FARMS LLC,Retail Marijuana Cultivation Facility,,50562 County Road U,Saguache,CO,81149,,,,,38.012028,-106.076299,12/11/2026,,CO-facilities.csv,04/18/2026
CO,403R-00429,MAMMOTH FARMS,MAMMOTH FORTE JV LLC,Retail Marijuana Cultivation Facility,,"46795 East State Highway 96, Unit 2, 3 & 4",Avondale,CO,81022,,,,,38.262334785756,-104.350951536821,12/22/2026,,CO-facilities.csv,04/18/2026
CO,403R-00203,BEST COLORADO CANNABIS,MEDICAL MJ SUPPLY LLC,Retail Marijuana Cultivation Facility,,4800 Lamar Street,Wheat Ridge,CO,80033,,,,,39.784360282443,-105.067263291695,12/14/2026,,CO-facilities.csv,04/18/2026
CO,403R-01040,BUD & MARY'S CANNABIS,MEDPHARM HOLDINGS LLC,Retail Marijuana Cultivation Facility,,3855 North Quentin Street,Denver,CO,80239,,,,,39.770451860926,-104.844826727958,1/19/2027,,CO-facilities.csv,04/18/2026
CO,403R-00691,MELODY GENETICS,MELODY & COMPANY MANAGEMENT LLC,Retail Marijuana Cultivation Facility,,"755 South Jason Street, Unit 150",Denver,CO,80223,,,,,39.703005181801,-104.999257079721,3/14/2024,,CO-facilities.csv,04/18/2026
CO,403R-00133,SILVER STEM FINE CANNABIS,METRO CANNABIS INC,Retail Marijuana Cultivation Facility,,1235 North Umatilla Street,Denver,CO,80204,,,,,39.735880292115,-105.012424819559,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00473,MIDWEST RANCH,MIDWEST RANCH LLC,Retail Marijuana Cultivation Facility,,50100 East Highway 96,Boone,CO,81025,,,,,38.2223387,-103.7233461,2/20/2027,,CO-facilities.csv,04/18/2026
CO,403R-00056,LIT,MILE HIGH MEDICAL CANNABIS LLC,Retail Marijuana Cultivation Facility,,4611 East 46th Avenue,Denver,CO,80216,,,,,39.780536867147,-104.933781091651,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-01543,DOCTORS ORDERS,MILE HIGH REMEDIES LLC,Retail Marijuana Cultivation Facility,,2805 North Prospect Street,Colorado Springs,CO,80907,,,,,38.869711574878,-104.811071207362,9/5/2027,,CO-facilities.csv,04/18/2026
CO,403R-01239,MIRACLE FARMS LLC,MIRACLE FARMS LLC,Retail Marijuana Cultivation Facility,,923 Silver Lane,Moffat,CO,81143,,,,,38.010539,-105.917573,9/18/2026,,CO-facilities.csv,04/18/2026
CO,403R-00643,LEVEL10,MISSION HOLDINGS US INC,Retail Marijuana Cultivation Facility,,"3555 Moline Street, Unit B",Aurora,CO,80010,,,,,39.766152945646,-104.854791035008,12/8/2026,,CO-facilities.csv,04/18/2026
CO,403R-01242,LEVEL 10,MISSION HOLDINGS US INC,Retail Marijuana Cultivation Facility,,3555 North Moline Street Unit D,Aurora,CO,80010,,,,,39.766152945646,-104.854791035008,10/6/2026,,CO-facilities.csv,04/18/2026
CO,403R-00767,LEVEL 10,MISSION HOLDINGS US INC,Retail Marijuana Cultivation Facility,,"3555 North Moline Street, Unit C",Aurora,CO,80010,,,,,39.766152945646,-104.854791035008,7/12/2027,,CO-facilities.csv,04/18/2026
CO,403R-00457,MALEK'S PREMIUM CANNABIS,MN NETWORK LLC,Retail Marijuana Cultivation Facility,,4360 North Vine Street,Denver,CO,80216,,,,,39.777204745463,-104.962349333994,2/2/2027,,CO-facilities.csv,04/18/2026
CO,403R-01523,ALTITUDE ORGANIC CANNABIS,MODERN MEDICINE LLC,Retail Marijuana Cultivation Facility,,2903 North Prospect Street,Colorado Springs,CO,80907,,,,,38.872158879699,-104.811170739118,4/14/2027,,CO-facilities.csv,04/18/2026
CO,403R-00779,MOUNTAIN ANNIES LLC,MOUNTAIN ANNIES LLC,Retail Marijuana Cultivation Facility,,33380 Highway 550,Montrose,CO,81403,,,,,38.2745863,-107.764815,7/26/2027,,CO-facilities.csv,04/18/2026
CO,403R-00546,MOUNTAIN HIGH 14047 LLC,MOUNTAIN HIGH 14047 LLC,Retail Marijuana Cultivation Facility,,22057 County Road K.5,San Pablo,CO,81152,,,,,37.132785254775,-105.374904758208,6/12/2027,,CO-facilities.csv,04/18/2026
CO,403R-01351,EDUN,MOUNTAIN MANAGERS III LLC,Retail Marijuana Cultivation Facility,,"111 Diamond Loop, Unit B",Parachute,CO,81635,,,,,39.446059821525,-108.061118455291,10/8/2026,,CO-facilities.csv,04/18/2026
CO,403R-00975,EDUN,MOUNTAIN MANAGERS LLC,Retail Marijuana Cultivation Facility,,100 Diamond Loop,Parachute,CO,81635,,,,,39.446624,-108.061193,7/3/2027,,CO-facilities.csv,04/18/2026
CO,403R-01215,SUGARLOAF DISPENSARY,MRCC TRINIDAD LLC,Retail Marijuana Cultivation Facility,,9050 A County Lane 20,Ordway,CO,81063,,,,,38.2442914,-103.7110464,6/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00282,MERAKI CANNABIS,MS LAFAYETTE LLC,Retail Marijuana Cultivation Facility,,"1224 Commerce Court, Units 2-7",Lafayette,CO,80026,,,,,39.980109092191,-105.073726652322,6/10/2027,,CO-facilities.csv,04/18/2026
CO,403R-01374,THE GREEN SOURCE,NATIONAL GREEN SOURCE LLC,Retail Marijuana Cultivation Facility,,1900 South Freeway,Pueblo,CO,81004,,,,,38.233424601213,-104.574297459148,2/10/2027,,CO-facilities.csv,04/18/2026
CO,403R-00198,NATTY REMS,NATTY REMS LLC,Retail Marijuana Cultivation Facility,,4675 North Kingston Street,Denver,CO,80239,,,,,39.781901517623,-104.859083973769,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00568,NATURAL ALTERNATIVES FOR HEALTH CORP,NATURAL ALTERNATIVES FOR HEALTH CORP,Retail Marijuana Cultivation Facility,,"1420 Blue Spruce Drive, Unit G&H",Fort Collins,CO,80524,,,,,40.60642235936,-105.071682728548,7/3/2027,,CO-facilities.csv,04/18/2026
CO,403R-01173,NATURAL ALTERNATIVES FOR HEALTH CORP,NATURAL ALTERNATIVES FOR HEALTH CORP,Retail Marijuana Cultivation Facility,,5720 Bueno Drive,Fort Collins,CO,80525,,,,,40.508735778107,-105.076180912723,9/30/2026,,CO-facilities.csv,04/18/2026
CO,403R-01450,NATURE MED INC,NATURE MED INC,Retail Marijuana Cultivation Facility,,8114 White Moon Lane,Ordway,CO,81063,,,,,38.2180608,-103.7560606,3/24/2027,,CO-facilities.csv,04/18/2026
CO,403R-00066,NATURES HERBS & WELLNESS CENTER,NATURES HERBS & WELLNESS CENTER,Retail Marijuana Cultivation Facility,,540 27th Street,Garden City,CO,80631,,,,,40.39451017435,-104.686719799397,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00634,NATURES HERBS & WELLNESS CENTER II LLC,NATURES HERBS & WELLNESS CENTER II LLC,Retail Marijuana Cultivation Facility,,17224 North Frontage Road,Log Lane Village,CO,80705,,,,,40.2664966,-103.8254367,10/30/2027,,CO-facilities.csv,04/18/2026
CO,403R-01156,NATURE'S KISS,NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS LLC,Retail Marijuana Cultivation Facility,,4332 South Broadway,Englewood,CO,80113,,,,,39.637941631068,-104.98775506035,6/10/2027,,CO-facilities.csv,04/18/2026
CO,403R-00073,LOCOL LOVE,NAVAJO MANAGEMENT LLC,Retail Marijuana Cultivation Facility,,875 North Navajo Street,Denver,CO,80204,,,,,39.730096213313,-105.004161435022,1/1/2027,,CO-facilities.csv,04/18/2026
CO,403R-00378,NEBO FINANCIAL CAPITAL LLC,NEBO FINANCIAL CAPITAL LLC,Retail Marijuana Cultivation Facility,,83 Davidson Creek Road,Durango,CO,81301,,,,,37.230032248282,-107.827420616323,10/6/2026,,CO-facilities.csv,04/18/2026
CO,403R-01412,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,50960 County Road U,Saguache,CO,81149,,,,,38.0143755,-106.0717255,6/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01413,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,50962 County Road U,Saguache,CO,81149,,,,,38.0143681,-106.0712176,6/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01414,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,51228 County Road U,Saguache,CO,81149,,,,,38.0145254,-106.0712139,6/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01415,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,51230 County Road U,Saguache,CO,81149,,,,,38.0145254,-106.0712139,6/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01416,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,51232 County Road U,Saguache,CO,81149,,,,,38.0145254,-106.0712139,6/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01417,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,51234 County Road U,Saguache,CO,81149,,,,,38.0145254,-106.0712139,6/7/2027,,CO-facilities.csv,04/18/2026
CO,403R-01418,NEWCO LLC,NEWCO LLC,Retail Marijuana Cultivation Facility,,51236 County Road U,Saguache,CO,81149,,,,,38.0145254,-106.0712139,6/7/2027,,CO-facilities.csv,04/18/2026
